source	source_name	target	target_name	type	child_order	wife_note	vol	leaf	side	checked	reference
E402496	權護	E204875	李慶錫	HAS_SIL	2		2	24	a	1	安東權氏成化譜
E402496	權護	E204877	全順祖	HAS_SIL	3		2	24	a	1	安東權氏成化譜
E402496	權護	E204846	李孝誠	HAS_SIL	4	前室	2	24	a	1	安東權氏成化譜
E402498	權訥	E102412	李檜	HAS_SIL	1	前夫	2	24	a	1	安東權氏成化譜
E402498	權訥	E102409	李順蒙	HAS_SIL	1.5	後夫	2	24	a	1	安東權氏成化譜
E204916	權睫	E204917	權懽	HAS_SON	1		2	24	b	1	安東權氏成化譜
E204916	權睫	E204918	權悞	HAS_SON	2		2	24	b	1	安東權氏成化譜
E204967	鄭衡	E204969	鄭錘	HAS_SON	1		2	24	b	1	安東權氏成化譜
E204967	鄭衡	E204980	鄭準	HAS_SON	2		2	24	b	1	安東權氏成化譜
E204967	鄭衡	E204996	李著	HAS_SIL	3		2	24	b	1	安東權氏成化譜
E204967	鄭衡	E204998	河福生	HAS_SIL	4		2	24	b	1	安東權氏成化譜
E204967	鄭衡	E205002	鄭鐵	HAS_SON	5		2	24	b	1	安東權氏成化譜
E204967	鄭衡	E205003	鄭鈞	HAS_SON	6		2	24	b	1	安東權氏成化譜
E204969	鄭錘	E204975	鄭長孫	HAS_SON	1		2	24	b	1	安東權氏成化譜
E204969	鄭錘	E204976	鄭孝孫	HAS_SON	2		2	24	b	1	安東權氏成化譜
E204980	鄭準	E204983	鄭淑孫	HAS_SON	2		2	24	b	1	安東權氏成化譜
E204980	鄭準	E204984	鄭末孫	HAS_SON	3		2	24	b	1	安東權氏成化譜
E205025	權瞻	E205027	權躽	HAS_SON	1		2	24	b	1	安東權氏成化譜
E205025	權瞻	E205028	權軆	HAS_SON	2		2	24	b	1	安東權氏成化譜
E205025	權瞻	E205029	楊守泗	HAS_SIL	3	前室	2	24	b	1	安東權氏成化譜
E205025	權瞻	E301502	崔主孫	HAS_SIL	4		2	24	b	1	安東權氏成化譜
E205025	權瞻	EB00688	柳澳	HAS_SIL	5		2	24	b	1	安東權氏成化譜
E205027	權躽	1ac56422-676d-403b-bafc-1321296aeea6	權佚	HAS_SON	1		2	24	b	1	安東權氏成化譜
E205027	權躽	9587d1d1-8d8c-4d7d-812a-24d690e1d573	權伻	HAS_SON	2		2	24	b	1	安東權氏成化譜
E205029	楊守泗	E205032	楊世英	HAS_SON	1		2	24	b	1	安東權氏成化譜
E205033	權眉	E205035	權慱	HAS_SON	1		2	24	b	1	安東權氏成化譜
E205033	權眉	E205054	閔奇	HAS_SIL	2		2	24	b	1	安東權氏成化譜
E401118	權踐	E204916	權睫	HAS_SON	1		2	24	b	1	安東權氏成化譜
E401118	權踐	E204919	朴孝誠	HAS_SIL	2		2	24	b	1	安東權氏成化譜
E401118	權踐	E204967	鄭衡	HAS_SIL	3		2	24	b	1	安東權氏成化譜
E401118	權踐	E205025	權瞻	HAS_SON	4		2	24	b	1	安東權氏成化譜
E401118	權踐	E205033	權眉	HAS_SON	5		2	24	b	1	安東權氏成化譜
E401119	權近	E401118	權踐	HAS_SON	1		2	24	b	1	安東權氏成化譜
E205033	權眉	E205056	權愓	HAS_SON	3		2	25	a	1	安東權氏成化譜
E205033	權眉	E205061	權忭	HAS_SON	4		2	25	a	1	安東權氏成化譜
E205033	權眉	E205076	權悃	HAS_SON	5		2	25	a	1	安東權氏成化譜
E205085	權睦	E205086	權悅	HAS_SON	1		2	25	a	1	安東權氏成化譜
E205085	權睦	E205092	金忠孫	HAS_SIL	2		2	25	a	1	安東權氏成化譜
E400244	徐彌性	E901692	李正己	HAS_SIL	1		2	25	a	1	安東權氏成化譜
E400244	徐彌性	E901694	李培倫	HAS_SIL	2		2	25	a	1	安東權氏成化譜
E400244	徐彌性	E901695	徐居廣	HAS_SON	3		2	25	a	1	安東權氏成化譜
E400244	徐彌性	E901745	李紹生	HAS_SIL	4		2	25	a	1	安東權氏成化譜
E401118	權踐	E205085	權睦	HAS_SON	6		2	25	a	1	安東權氏成化譜
E401119	權近	E401303	李種善	HAS_SIL	2	後室	2	25	a	1	安東權氏成化譜
E401119	權近	E400244	徐彌性	HAS_SIL	3		2	25	a	1	安東權氏成化譜
E901695	徐居廣	E901697	徐彭召	HAS_SON	1		2	25	a	1	安東權氏成化譜
E901695	徐居廣	E901730	徐彭呂	HAS_SON	2		2	25	a	1	安東權氏成化譜
E901695	徐居廣	E901734	崔四海	HAS_SIL	3		2	25	a	1	安東權氏成化譜
E901745	李紹生	E503054	李洌	HAS_SON	1		2	25	a	1	安東權氏成化譜
E901745	李紹生	E503072	李演	HAS_SON	2		2	25	a	1	安東權氏成化譜
E901745	李紹生	E503087	李濬	HAS_SON	3		2	25	a	1	安東權氏成化譜
E901745	李紹生	E503092	李洺	HAS_SON	4		2	25	a	1	安東權氏成化譜
E901745	李紹生	E503095	李滓	HAS_SON	5		2	25	a	1	安東權氏成化譜
E901745	李紹生	EA00244	李嗣宗	HAS_SIL	6		2	25	a	1	安東權氏成化譜
E102628	權摯	E205272	權僩	HAS_SON	1		2	25	b	1	安東權氏成化譜
E200049	金懷寶	E205270	金琓	HAS_SON	1		2	25	b	1	安東權氏成化譜
E200049	金懷寶	E205271	金瑊	HAS_SON	2		2	25	b	1	安東權氏成化譜
E200050	金模	E200049	金懷寶	HAS_SON	1		2	25	b	1	安東權氏成化譜
E200050	金模	E401621	金成寶	HAS_SON	2		2	25	b	1	安東權氏成化譜
E200050	金模	E301027	金用寶	HAS_SON	3		2	25	b	1	安東權氏成化譜
E205272	權僩	E205273	權承業	HAS_SON	1		2	25	b	1	安東權氏成化譜
E301027	金用寶	E204907	金珪	HAS_SON	1		2	25	b	1	安東權氏成化譜
E400244	徐彌性	E901747	崔恒	HAS_SIL	5		2	25	b	1	安東權氏成化譜
E400244	徐彌性	E901783	金寬安	HAS_SIL	6		2	25	b	1	安東權氏成化譜
E400244	徐彌性	E901807	徐居正	HAS_SON	7		2	25	b	1	安東權氏成化譜
E401119	權近	E401580	權踶	HAS_SON	4		2	25	b	1	安東權氏成化譜
E401580	權踶	EB01243	朴大孫	HAS_SIL	1		2	25	b	1	安東權氏成化譜
E401580	權踶	E200050	金模	HAS_SIL	2	前室	2	25	b	1	安東權氏成化譜
E401580	權踶	E102628	權摯	HAS_SON	3		2	25	b	1	安東權氏成化譜
E901747	崔恒	E100284	崔永潾	HAS_SON	1		2	25	b	1	安東權氏成化譜
E901747	崔恒	E203237	崔永灝	HAS_SON	2		2	25	b	1	安東權氏成化譜
E901747	崔恒	E901769	郭宗恂	HAS_SIL	3		2	25	b	1	安東權氏成化譜
E901747	崔恒	E901771	鄭涵	HAS_SIL	4		2	25	b	1	安東權氏成化譜
E901747	崔恒	E901773	文簡	HAS_SIL	5		2	25	b	1	安東權氏成化譜
E901747	崔恒	E203200	李鈞	HAS_SIL	6	前室	2	25	b	1	安東權氏成化譜
E901747	崔恒	E901775	申銖	HAS_SIL	7		2	25	b	1	安東權氏成化譜
E901783	金寬安	E901785	李禮堅	HAS_SIL	1		2	25	b	1	安東權氏成化譜
E901783	金寬安	E901806	權子善	HAS_SIL	2		2	25	b	1	安東權氏成化譜
E901807	徐居正	E901810	徐福慶	HAS_SON	1		2	25	b	1	安東權氏成化譜
E102628	權摯	E302102	權侹	HAS_SON	2		2	26	a	1	安東權氏成化譜
E102628	權摯	E205279	權佖	HAS_SON	3		2	26	a	1	安東權氏成化譜
E102628	權摯	E101421	崔孝忠	HAS_SIL	4		2	26	a	1	安東權氏成化譜
E401579	權攀	E205318	趙忍	HAS_SIL	1		2	26	a	1	安東權氏成化譜
E401579	權攀	E302953	慶祚	HAS_SIL	2		2	26	a	1	安東權氏成化譜
E401579	權攀	E200836	李壽孩	HAS_SIL	3		2	26	a	1	安東權氏成化譜
E401579	權攀	E205339	權佸	HAS_SON	4		2	26	a	1	安東權氏成化譜
E401579	權攀	E205350	權偁	HAS_SON	5		2	26	a	1	安東權氏成化譜
E401580	權踶	E900146	權擥	HAS_SON	4		2	26	a	1	安東權氏成化譜
E401580	權踶	E401579	權攀	HAS_SON	5		2	26	a	1	安東權氏成化譜
E900146	權擥	E205281	韓瑞龜	HAS_SIL	1		2	26	a	1	安東權氏成化譜
E900146	權擥	E900175	朴士華	HAS_SIL	2		2	26	a	1	安東權氏成化譜
E900146	權擥	E205283	申億年	HAS_SIL	3		2	26	a	1	安東權氏成化譜
E900146	權擥	E101149	南怡	HAS_SIL	4	前室	2	26	a	1	安東權氏成化譜
E900146	權擥	E900144	金壽亨	HAS_SIL	5		2	26	a	1	安東權氏成化譜
E900146	權擥	E205290	權傑	HAS_SON	6		2	26	a	1	安東權氏成化譜
E900146	權擥	E600147	愼守勤	HAS_SIL	7	前室	2	26	a	1	安東權氏成化譜
E900146	權擥	E303638	申末平	HAS_SIL	8		2	26	a	1	安東權氏成化譜
E900146	權擥	E205314	閔師騫	HAS_SIL	9		2	26	a	1	安東權氏成化譜
E900146	權擥	EC02230	權健	HAS_SON	10		2	26	a	1	安東權氏成化譜
E205352	權摩	E205354	權伸	HAS_SON	1		2	26	b	1	安東權氏成化譜
E205352	權摩	E205368	權僑	HAS_SON	2		2	26	b	1	安東權氏成化譜
E205392	權挈	E205393	崔瀜	HAS_SIL	1		2	26	b	1	安東權氏成化譜
E205392	權挈	E205395	洪孝達	HAS_SIL	2		2	26	b	1	安東權氏成化譜
E205414	權聃	E205416	金玄錫	HAS_SIL	1		2	26	b	1	安東權氏成化譜
E205414	權聃	E205425	權訔	HAS_SON	2		2	26	b	1	安東權氏成化譜
E205414	權聃	E205436	權訓	HAS_SON	3		2	26	b	1	安東權氏成化譜
E205414	權聃	E205441	權譼	HAS_SON	4		2	26	b	1	安東權氏成化譜
E205416	金玄錫	E205418	宋希獻	HAS_SIL	1		2	26	b	1	安東權氏成化譜
E205425	權訔	E205427	權順	HAS_SON	1		2	26	b	1	安東權氏成化譜
E205425	權訔	E102498	權顥	HAS_SON	2		2	26	b	1	安東權氏成化譜
E205427	權順	E703368	權肩	HAS_SON	1		2	26	b	1	安東權氏成化譜
E205441	權譼	E205443	權錙	HAS_SON	1		2	26	b	1	安東權氏成化譜
E205441	權譼	E400819	柳睠	HAS_SIL	2	後室	2	26	b	1	安東權氏成化譜
E205441	權譼	E205444	權逮	HAS_SON	3		2	26	b	1	安東權氏成化譜
E301511	權擎	E902222	李立	HAS_SIL	1		2	26	b	1	安東權氏成化譜
E301511	權擎	EA02059	李唐	HAS_SIL	2		2	26	b	1	安東權氏成化譜
E301511	權擎	E205402	權倬	HAS_SON	3		2	26	b	1	安東權氏成化譜
E301511	權擎	E205411	權倜	HAS_SON	4		2	26	b	1	安東權氏成化譜
E401119	權近	E402501	權跬	HAS_SON	5		2	26	b	1	安東權氏成化譜
E401580	權踶	E205352	權摩	HAS_SON	6		2	26	b	1	安東權氏成化譜
E401580	權踶	E205392	權挈	HAS_SON	7		2	26	b	1	安東權氏成化譜
E401580	權踶	E205399	韓明溍	HAS_SIL	8		2	26	b	1	安東權氏成化譜
E401580	權踶	E301511	權擎	HAS_SON	9		2	26	b	1	安東權氏成化譜
E402501	權跬	E205414	權聃	HAS_SON	1		2	26	b	1	安東權氏成化譜
E101383	權聰	E205448	權緝	HAS_SON	1		2	27	a	1	安東權氏成化譜
E200655	權念	E300922	趙欣孫	HAS_SIL	1		2	27	a	1	安東權氏成化譜
E200655	權念	EB01476	權憭	HAS_SON	2		2	27	a	1	安東權氏成化譜
E200655	權念	E200654	權憶	HAS_SON	4		2	27	a	1	安東權氏成化譜
E200655	權念	E205526	權恰	HAS_SON	5		2	27	a	1	安東權氏成化譜
E205448	權緝	E901904	權忱	HAS_SON	1		2	27	a	1	安東權氏成化譜
E205448	權緝	E205450	李蕙	HAS_SIL	2		2	27	a	1	安東權氏成化譜
E205448	權緝	EA01624	權恢	HAS_SON	3		2	27	a	1	安東權氏成化譜
E205448	權緝	E703465	權惇	HAS_SON	4		2	27	a	1	安東權氏成化譜
E205455	崔漢老	E205457	崔泰	HAS_SON	1		2	27	a	1	安東權氏成化譜
E205455	崔漢老	E205464	崔秦	HAS_SON	2		2	27	a	1	安東權氏成化譜
E205455	崔漢老	E205478	崔拳	HAS_SON	3		2	27	a	1	安東權氏成化譜
E205481	權惠	E205482	權悍	HAS_SON	1		2	27	a	1	安東權氏成化譜
E205481	權惠	E205484	權𢘽	HAS_SON	2		2	27	a	1	安東權氏成化譜
E205481	權惠	E205487	權憐	HAS_SON	4		2	27	a	1	安東權氏成化譜
E205481	權惠	E205488	李暠	HAS_SIL	5		2	27	a	1	安東權氏成化譜
E301171	權蹲	E301268	許蔘	HAS_SIL	1		2	27	a	1	安東權氏成化譜
E301171	權蹲	E205455	崔漢老	HAS_SIL	2		2	27	a	1	安東權氏成化譜
E301171	權蹲	E205481	權惠	HAS_SON	3		2	27	a	1	安東權氏成化譜
E301171	權蹲	E200655	權念	HAS_SON	4		2	27	a	1	安東權氏成化譜
E401119	權近	E402503	崔宙	HAS_SIL	6	後室	2	27	a	1	安東權氏成化譜
E401119	權近	E301171	權蹲	HAS_SON	7		2	27	a	1	安東權氏成化譜
E402501	權跬	E101383	權聰	HAS_SON	2		2	27	a	1	安東權氏成化譜
D401256	權遇	E402507	蔡倫	HAS_SIL	1		2	27	b	1	安東權氏成化譜
E100114	蔡申保	E205579	李徫	HAS_SIL	1		2	27	b	1	安東權氏成化譜
E100114	蔡申保	E902220	李靖	HAS_SIL	2		2	27	b	1	安東權氏成化譜
E100114	蔡申保	E201023	楊沔	HAS_SIL	3		2	27	b	1	安東權氏成化譜
E100114	蔡申保	E103345	蔡壽	HAS_SON	4		2	27	b	1	安東權氏成化譜
E205541	蔡任紹	E205542	蔡任檢	HAS_SON	1		2	27	b	1	安東權氏成化譜
E205541	蔡任紹	E205545	蔡忠檢	HAS_SON	2		2	27	b	1	安東權氏成化譜
E205541	蔡任紹	E205546	李思孝	HAS_SIL	3		2	27	b	1	安東權氏成化譜
E205558	蔡申命	E205142	蔡碩年	HAS_SON	1		2	27	b	1	安東權氏成化譜
E205565	蔡申錫	E205566	權仲禧	HAS_SIL	1		2	27	b	1	安東權氏成化譜
E205565	蔡申錫	E205568	李福崇	HAS_SIL	2		2	27	b	1	安東權氏成化譜
E205565	蔡申錫	E205570	蔡正孫	HAS_SON	3		2	27	b	1	安東權氏成化譜
E205565	蔡申錫	E205573	蔡貞孫	HAS_SON	4		2	27	b	1	安東權氏成化譜
E205574	蔡申福	E205577	蔡順從	HAS_SON	1		2	27	b	1	安東權氏成化譜
E301171	權蹲	E205535	辛尙調	HAS_SIL	5		2	27	b	1	安東權氏成化譜
E301171	權蹲	EA00310	李頥	HAS_SIL	6		2	27	b	1	安東權氏成化譜
E301171	權蹲	E205539	閔自亨	HAS_SIL	7		2	27	b	1	安東權氏成化譜
E402507	蔡倫	E205541	蔡任紹	HAS_SON	1		2	27	b	1	安東權氏成化譜
E402507	蔡倫	E205558	蔡申命	HAS_SON	2		2	27	b	1	安東權氏成化譜
E402507	蔡倫	E205565	蔡申錫	HAS_SON	3		2	27	b	1	安東權氏成化譜
E402507	蔡倫	E205574	蔡申福	HAS_SON	4		2	27	b	1	安東權氏成化譜
E402507	蔡倫	E100114	蔡申保	HAS_SON	5		2	27	b	1	安東權氏成化譜
D401256	權遇	E401255	權措	HAS_SON	2		2	28	a	1	安東權氏成化譜
D401256	權遇	E402508	權採	HAS_SON	3		2	28	a	1	安東權氏成化譜
D401256	權遇	E402510	陳有蕃	HAS_SIL	4		2	28	a	1	安東權氏成化譜
E100114	蔡申保	EC01238	蔡年	HAS_SON	5		2	28	a	1	安東權氏成化譜
E100114	蔡申保	E205625	蔡載	HAS_SON	6		2	28	a	1	安東權氏成化譜
E205646	徐涉	E205651	徐震元	HAS_SON	1		2	28	a	1	安東權氏成化譜
E205646	徐涉	E205652	徐坎元	HAS_SON	2		2	28	a	1	安東權氏成化譜
E205646	徐涉	E205659	徐良元	HAS_SON	3		2	28	a	1	安東權氏成化譜
E205703	權晟	E302914	權怡	HAS_SON	1		2	28	a	1	安東權氏成化譜
E205703	權晟	E205708	鄭昭	HAS_SIL	2		2	28	a	1	安東權氏成化譜
E401255	權措	E103204	盧漢石	HAS_SIL	1		2	28	a	1	安東權氏成化譜
E401255	權措	E205677	崔涵	HAS_SIL	2		2	28	a	1	安東權氏成化譜
E401255	權措	E205679	權𢡿	HAS_SON	3		2	28	a	1	安東權氏成化譜
E402507	蔡倫	E205640	金孝仁	HAS_SIL	6		2	28	a	1	安東權氏成化譜
E402507	蔡倫	E205644	許長民	HAS_SIL	7		2	28	a	1	安東權氏成化譜
E402507	蔡倫	E205646	徐涉	HAS_SIL	8	后室	2	28	a	1	安東權氏成化譜
E402507	蔡倫	E205674	金因祉	HAS_SIL	9		2	28	a	1	安東權氏成化譜
E402508	權採	E205703	權晟	HAS_SON	1		2	28	a	1	安東權氏成化譜
E402510	陳有蕃	E303311	陳錫公	HAS_SON	1		2	28	a	1	安東權氏成化譜
E402510	陳有蕃	E303313	陳錫卿	HAS_SON	2		2	28	a	1	安東權氏成化譜
E402510	陳有蕃	E303317	陳錫臣	HAS_SON	3		2	28	a	1	安東權氏成化譜
E402510	陳有蕃	E303309	崔汝澄	HAS_SIL	4		2	28	a	1	安東權氏成化譜
D401256	權遇	E402511	權技	HAS_SON	5		2	28	b	1	安東權氏成化譜
D401256	權遇	E402513	柳宗植	HAS_SIL	6	后室	2	28	b	1	安東權氏成化譜
E102422	權慄	EB01695	權仍	HAS_SON	1		2	28	b	1	安東權氏成化譜
E402511	權技	E102422	權慄	HAS_SON	1		2	28	b	1	安東權氏成化譜
E402511	權技	E205728	金仲雅	HAS_SIL	2		2	28	b	1	安東權氏成化譜
E402511	權技	E205735	許憺	HAS_SIL	3		2	28	b	1	安東權氏成化譜
E402511	權技	E502855	許崇	HAS_SIL	4		2	28	b	1	安東權氏成化譜
E402511	權技	E203838	柳彭壽	HAS_SIL	5		2	28	b	1	安東權氏成化譜
E402511	權技	E205737	權忱	HAS_SON	6		2	28	b	1	安東權氏成化譜
E402511	權技	E205745	李元亨	HAS_SIL	7		2	28	b	1	安東權氏成化譜
E402513	柳宗植	E205748	鄭而元	HAS_SIL	1	后室	2	28	b	1	安東權氏成化譜
E402513	柳宗植	E301475	李義坤	HAS_SIL	2		2	28	b	1	安東權氏成化譜
E402513	柳宗植	E205750	延井渫	HAS_SIL	3		2	28	b	1	安東權氏成化譜
D401256	權遇	E400095	權按	HAS_SON	7		2	29	a	1	安東權氏成化譜
D401256	權遇	E402515	宋繼中	HAS_SIL	8		2	29	a	1	安東權氏成化譜
E205879	權裕	E201008	李𤥽	HAS_SIL	1		2	29	a	1	安東權氏成化譜
E205879	權裕	E201037	楊子濡	HAS_SIL	2		2	29	a	1	安東權氏成化譜
E205879	權裕	E202603	朝鮮 文宗	HAS_SIL	3	昭容	2	29	a	1	安東權氏成化譜
E205879	權裕	E205882	權壽	HAS_SON	4		2	29	a	1	安東權氏成化譜
E205879	權裕	E205891	權耄	HAS_SON	5		2	29	a	1	安東權氏成化譜
E205879	權裕	E101192	權頤	HAS_SON	6		2	29	a	1	安東權氏成化譜
E205879	權裕	E000029	權期	HAS_SON	7		2	29	a	1	安東權氏成化譜
E400095	權按	E301075	趙云聰	HAS_SIL	1		2	29	a	1	安東權氏成化譜
E400102	權肅	E401227	權循	HAS_SON	1		2	29	a	1	安東權氏成化譜
E401227	權循	E205879	權裕	HAS_SON	1		2	29	a	1	安東權氏成化譜
E402513	柳宗植	E205768	柳文通	HAS_SON	4		2	29	a	1	安東權氏成化譜
E402513	柳宗植	E205787	李咸靖	HAS_SIL	5		2	29	a	1	安東權氏成化譜
E402513	柳宗植	E205807	柳文達	HAS_SON	6		2	29	a	1	安東權氏成化譜
E402515	宋繼中	EB01767	洪湘	HAS_SIL	1		2	29	a	1	安東權氏成化譜
E402515	宋繼中	E205829	宋胡年	HAS_SON	2		2	29	a	1	安東權氏成化譜
E402515	宋繼中	E205836	鄭忭	HAS_SIL	3		2	29	a	1	安東權氏成化譜
E402515	宋繼中	E205841	宋眉年	HAS_SON	4		2	29	a	1	安東權氏成化譜
E201286	崔士老	E901671	崔漠禎	HAS_SON	1		2	29	b	1	安東權氏成化譜
E201286	崔士老	E901701	崔漢輔	HAS_SON	2		2	29	b	1	安東權氏成化譜
E201286	崔士老	E901681	崔漢忠	HAS_SON	3		2	29	b	1	安東權氏成化譜
E201286	崔士老	E201285	崔漢良	HAS_SON	4		2	29	b	1	安東權氏成化譜
E205984	李萬壽	E501121	金禮生	HAS_SIL	1		2	29	b	1	安東權氏成化譜
E205984	李萬壽	E902455	安自諴	HAS_SIL	2		2	29	b	1	安東權氏成化譜
E205987	李延壽	E000172	李光佐	HAS_SON	1		2	29	b	1	安東權氏成化譜
E206004	李眉壽	E206005	李繼宗	HAS_SON	1		2	29	b	1	安東權氏成化譜
E400102	權肅	E402518	李孝禮	HAS_SIL	2		2	29	b	1	安東權氏成化譜
E401225	權至	E302751	李克墩	HAS_SIL	1		2	29	b	1	安東權氏成化譜
E401225	權至	E205910	權永聃	HAS_SON	2		2	29	b	1	安東權氏成化譜
E401227	權循	E201286	崔士老	HAS_SIL	2		2	29	b	1	安東權氏成化譜
E401227	權循	E401225	權至	HAS_SON	3		2	29	b	1	安東權氏成化譜
E401227	權循	EA02994	權實	HAS_SON	4		2	29	b	1	安東權氏成化譜
E402518	李孝禮	E901694	李培倫	HAS_SON	1		2	29	b	1	安東權氏成化譜
E501121	金禮生	E501132	金胤先	HAS_SON	1		2	29	b	1	安東權氏成化譜
E501121	金禮生	E501123	金胤宗	HAS_SON	2		2	29	b	1	安東權氏成化譜
E501121	金禮生	E100105	柳近	HAS_SIL	3		2	29	b	1	安東權氏成化譜
E901671	崔漠禎	2c7d2618-0577-42be-8822-03db4d3844e1	崔孝宗	HAS_SON	1		2	29	b	1	安東權氏成化譜
E901671	崔漠禎	3d9f2f57-92a3-4ae0-b2a4-669cc384f3d8	崔忠宗	HAS_SON	2		2	29	b	1	安東權氏成化譜
E901694	李培倫	E203231	奇來	HAS_SIL	1		2	29	b	1	安東權氏成化譜
E901694	李培倫	E205984	李萬壽	HAS_SON	2		2	29	b	1	安東權氏成化譜
E901694	李培倫	E205985	鄭錫禧	HAS_SIL	3		2	29	b	1	安東權氏成化譜
E901694	李培倫	E205987	李延壽	HAS_SON	4		2	29	b	1	安東權氏成化譜
E901694	李培倫	E205998	李益壽	HAS_SON	5		2	29	b	1	安東權氏成化譜
E901694	李培倫	E206004	李眉壽	HAS_SON	6		2	29	b	1	安東權氏成化譜
E901694	李培倫	E204673	李兆壽	HAS_SON	7		2	29	b	1	安東權氏成化譜
E902455	安自諴	E503140	安懽	HAS_SON	1		2	29	b	1	安東權氏成化譜
E902455	安自諴	E503147	安忭	HAS_SON	2		2	29	b	1	安東權氏成化譜
E902455	安自諴	E503154	安恂	HAS_SON	3		2	29	b	1	安東權氏成化譜
E902455	安自諴	E902458	柳應祥	HAS_SIL	4		2	29	b	1	安東權氏成化譜
EA02994	權實	E205939	權㱓	HAS_SON	1		2	29	b	1	安東權氏成化譜
EA02994	權實	E205953	權老	HAS_SON	2		2	29	b	1	安東權氏成化譜
EA02994	權實	E205966	權眉	HAS_SON	3		2	29	b	1	安東權氏成化譜
EA02994	權實	E205961	權聃	HAS_SON	4		2	29	b	1	安東權氏成化譜
E101572	趙確	E101583	趙烟	HAS_SON	1		2	30	a	1	安東權氏成化譜
E101572	趙確	E101577	李子番	HAS_SIL	2		2	30	a	1	安東權氏成化譜
E101572	趙確	E101597	趙煥	HAS_SON	3		2	30	a	1	安東權氏成化譜
E206016	李億壽	E705159	李光興	HAS_SON	1		2	30	a	1	安東權氏成化譜
E206021	宋繼後	EA02092	宋宣	HAS_SON	1		2	30	a	1	安東權氏成化譜
E206021	宋繼後	E206024	李明孫	HAS_SIL	2		2	30	a	1	安東權氏成化譜
E206021	宋繼後	E206028	金伋	HAS_SIL	3		2	30	a	1	安東權氏成化譜
E206021	宋繼後	E901353	具致洪	HAS_SIL	4		2	30	a	1	安東權氏成化譜
E206021	宋繼後	E206033	李希年	HAS_SIL	5		2	30	a	1	安東權氏成化譜
E206021	宋繼後	E206035	宋宰	HAS_SON	6		2	30	a	1	安東權氏成化譜
E206033	李希年	E706046	李昀	HAS_SON	1		2	30	a	1	安東權氏成化譜
E206033	李希年	E706048	李孝琳	HAS_SIL	2		2	30	a	1	安東權氏成化譜
E402518	李孝禮	E206021	宋繼後	HAS_SIL	2		2	30	a	1	安東權氏成化譜
E402518	李孝禮	E206037	趙致中	HAS_SIL	3		2	30	a	1	安東權氏成化譜
E402518	李孝禮	EC01368	尹沔	HAS_SIL	4		2	30	a	1	安東權氏成化譜
E901353	具致洪	E901355	具壽城	HAS_SON	1		2	30	a	1	安東權氏成化譜
E901353	具致洪	E300069	具壽永	HAS_SON	2		2	30	a	1	安東權氏成化譜
E901694	李培倫	E206016	李億壽	HAS_SON	8		2	30	a	1	安東權氏成化譜
EA02092	宋宣	EC00509	宋連宗	HAS_SON	1		2	30	a	1	安東權氏成化譜
EA02092	宋宣	E901208	宋胤宗	HAS_SON	2		2	30	a	1	安東權氏成化譜
EC01368	尹沔	EC01370	尹華	HAS_SON	1		2	30	a	1	安東權氏成化譜
EC01368	尹沔	E101572	趙確	HAS_SIL	2		2	30	a	1	安東權氏成化譜
EC01368	尹沔	EC01383	沈胄	HAS_SIL	3		2	30	a	1	安東權氏成化譜
EC01383	沈胄	EC01388	沈匡弼	HAS_SON	1		2	30	a	1	安東權氏成化譜
EC01383	沈胄	E501292	李友林	HAS_SIL	2		2	30	a	1	安東權氏成化譜
E200670	姜安福	d6e1cca0-5682-4870-aadb-d83e9a9a7332	姜蓁	HAS_SON	1		2	30	b	1	安東權氏成化譜
E200670	姜安福	5cac33fa-adc2-4725-af0f-6f91defa535d	姜萱	HAS_SON	2		2	30	b	1	安東權氏成化譜
E206136	權良	E206140	權九㱓	HAS_SON	2		2	30	b	1	安東權氏成化譜
