biog_id	name	성명	name_alt	name_alt2	choronym	office	reference	vol	leaf	side
E101513	金仲廉	김중렴			安東 金	檢參判	安東權氏成化譜	1	31	a
E101929	李嶷	이의			鐵城 李	僉知	安東權氏成化譜	1	31	a
E101931	李珌	이필	李琢		鐵城 李	司正	安東權氏成化譜	1	31	a
E101937	李琬	이완			鐵城 李		安東權氏成化譜	1	31	a
E101945	李琢	이탁			鐵城 李		安東權氏成化譜	1	31	a
E101951	徐順元	서순원					安東權氏成化譜	1	31	a
E102416	徐赾	서근			利川 徐	持平	安東權氏成化譜	1	31	a
E104151	李金孫	이금손				 	安東權氏成化譜	1	31	a
E104152	李浥	이읍				司直	安東權氏成化譜	1	31	a
E104153	李鳳孫	이봉손				直長	安東權氏成化譜	1	31	a
E104154	李麟孫	이인손				 	安東權氏成化譜	1	31	a
E104156	李淙	이종				別侍	安東權氏成化譜	1	31	a
E104158	姜叔淮	강숙회			晋州 姜	參奉	安東權氏成化譜	1	31	a
E104167	李泳	이영				 	安東權氏成化譜	1	31	a
E104169	朴長孫	박장손			密陽 朴	察訪	安東權氏成化譜	1	31	a
E104176	朴延孫	박연손			密陽 朴	忠贊衛	安東權氏成化譜	1	31	a
E104177	朴叔孫	박숙손			密陽 朴	 	安東權氏成化譜	1	31	a
E104178	朴末孫	박말손			密陽 朴	 	安東權氏成化譜	1	31	a
E104180	柳瑚	유호				上將	安東權氏成化譜	1	31	a
E104183	成守謙	성수겸				察訪	安東權氏成化譜	1	31	a
E104184	成益	성익				 	安東權氏成化譜	1	31	a
E104185	成復	성복				 	安東權氏成化譜	1	31	a
E104187	元槪	원개				參奉	安東權氏成化譜	1	31	a
E202876	李有仁	이유인			慶州 李		安東權氏成化譜	1	31	a
EA01963	金伯演	김백연			安東 金		安東權氏成化譜	1	31	a
EB02140	柳胤	유윤			文化 柳	大護軍	安東權氏成化譜	1	31	a
31d8bb67-eda3-439c-b8f3-90b4e31901c6	李嶮				鐵城 李		安東權氏成化譜	1	31	b
733377df-7d20-4e9c-9dfc-a8f6ed741c1a	李峓				鐵城 李		安東權氏成化譜	1	31	b
E102224	李墀	이지			鐵城 李	府使	安東權氏成化譜	1	31	b
E102260	朴恒	박항				司直	安東權氏成化譜	1	31	b
E102261	李隰				鐵城 李	司正	安東權氏成化譜	1	31	b
E102266	呂希寧	여희령			咸陽 呂		安東權氏成化譜	1	31	b
E102267	李陌	이맥			鐵城 李	進士	安東權氏成化譜	1	31	b
E104188	朴惟義	박유의	朴有義		密陽 朴	郡事	安東權氏成化譜	1	31	b
E201395	崔哲重				慶州 崔	直長	安東權氏成化譜	1	31	b
E301289	李繼孫	이계손			驪興 李	判書	安東權氏成化譜	1	31	b
E301292	李之任	이지임			驪興 李	奉事	安東權氏成化譜	1	31	b
E402270	朴登	박등			密陽 朴	兵馬事	安東權氏成化譜	1	31	b
E504670	成瓚	성찬			昌寧 成	錄事	安東權氏成化譜	1	31	b
E504724	成琓	성완			昌寧 成	參軍	安東權氏成化譜	1	31	b
E902417	李渾	이혼			延安 李	佐郞	安東權氏成化譜	1	31	b
E903250	鄭保	정보			延日 鄭	監察	安東權氏成化譜	1	31	b
E903253	成孝淵	성효연			昌寧 成	司直	安東權氏成化譜	1	31	b
E903256	李石亨	이석형			延安 李	延安君	安東權氏成化譜	1	31	b
E903258	鄭允貞	정윤정			延日 鄭	直長	安東權氏成化譜	1	31	b
E903259	鄭允和	정윤화			延日 鄭	正字	安東權氏成化譜	1	31	b
E903261	鄭允寬	정윤관			延日 鄭	生員	安東權氏成化譜	1	31	b
EA00045	李陞	이수	李洙		鐵城 李	司直	安東權氏成化譜	1	31	b
EB03089	朴長孫	박증				 	安東權氏成化譜	1	31	b
E104189	權井	권정			安東 權	敎授官	安東權氏成化譜	1	32	a
E104202	權治	권이	權怡		安東 權	大護軍	安東權氏成化譜	1	32	a
E104204	李知命	이지명				敎導	安東權氏成化譜	1	32	a
E104205	李傅良	이부량				 	安東權氏成化譜	1	32	a
E104206	李渭良	이위량				護軍	安東權氏成化譜	1	32	a
E104207	權稱	권칭			安東 權	司正	安東權氏成化譜	1	32	a
E104208	權萃	권취			安東 權	 	安東權氏成化譜	1	32	a
E104211	李辟	이벽	李璧		星州 李	知印	安東權氏成化譜	1	32	a
E104212	權晃	권황			安東 權	司勇	安東權氏成化譜	1	32	a
E104213	權暠	권호			安東 權	主簿	安東權氏成化譜	1	32	a
E104215	申希弼	신희필				縣監	安東權氏成化譜	1	32	a
E104217	崔明達	최명원	崔明遠			 	安東權氏成化譜	1	32	a
E104218	申澍	신주				兵馬使	安東權氏成化譜	1	32	a
E104219	權孝良	권효량			安東 權	縣監	安東權氏成化譜	1	32	a
E104221	曺變隆	조변륭			昌寧 曺	郡事	安東權氏成化譜	1	32	a
E104224	金元石	김원석			順天 金		安東權氏成化譜	1	32	a
E104240	沈鐵漢	심철한				判官	安東權氏成化譜	1	32	a
E402273	申甫					總制	安東權氏成化譜	1	32	a
E506748	權需	권수			安東 權		安東權氏成化譜	1	32	a
E802607	曹九叙	조구서			昌寧 曹	判官	安東權氏成化譜	1	32	a
E805626	曺繼虞	조계우			昌寧 曺	生員	安東權氏成化譜	1	32	a
E101405	崔道全	최도전			全州 崔		安東權氏成化譜	1	32	b
E102655	吳宗殷	오종은			咸陽 吳	司僕	安東權氏成化譜	1	32	b
E104242	兪宗道	유종도				署令	安東權氏成化譜	1	32	b
E104243	權孟禧	권맹희			安東 權		安東權氏成化譜	1	32	b
E104245	吳繼善	오계선				生員	安東權氏成化譜	1	32	b
E104249	洪纘	홍찬				 	安東權氏成化譜	1	32	b
E104251	申永希	신영희					安東權氏成化譜	1	32	b
E104259	吳敬忠	오경충			咸陽 吳	內直	安東權氏成化譜	1	32	b
E104260	吳宗周	오종주			咸陽 吳	 	安東權氏成化譜	1	32	b
E104274	權恪	권유	權裕	權悌	安東 權	參議	安東權氏成化譜	1	32	b
E104289	李漢石	이한석			永川 李	司勇	安東權氏成化譜	1	32	b
E104291	鄭和	정화			河東 鄭	郡守	安東權氏成化譜	1	32	b
E200986	安潤德	안윤덕			廣州 安		安東權氏成化譜	1	32	b
E201166	黃事忠	황사충			長水 黃		安東權氏成化譜	1	32	b
E204461	權季禧	권계희			安東 權	正郞	安東權氏成化譜	1	32	b
E205566	權仲禧	권중희			安東 權	主簿	安東權氏成化譜	1	32	b
E301464	李保仁	이보인			全州 李		安東權氏成化譜	1	32	b
E402276	權選	권선			安東 權	進士	安東權氏成化譜	1	32	b
E402277	權遈	권식			安東 權	護軍	安東權氏成化譜	1	32	b
E700960	安潤福	안윤복			廣州 安	 	安東權氏成化譜	1	32	b
E900536	安彭老	안팽로			廣州 安	縣監	安東權氏成化譜	1	32	b
E900538	權愷	권개			安東 權		安東權氏成化譜	1	32	b
E901262	金慶蕃	김경번			彦陽 金		安東權氏成化譜	1	32	b
EA00341	李希伺	이희동	李希伺		永川 李	 	安東權氏成化譜	1	32	b
EA02073	李愧	이고	李愧		全義 李	 	安東權氏成化譜	1	32	b
6e16d7bd-677e-4ef6-a53d-b33d9e9b0894	洪繼庸				南陽 洪	府使	安東權氏成化譜	1	33	a
E000413	洪繼常	홍계상	洪季常		南陽 洪	司正	安東權氏成化譜	1	33	a
E000519	禹垓				丹陽 禹		安東權氏成化譜	1	33	a
E000521	韓致良	한치량			淸州 韓		安東權氏成化譜	1	33	a
E000523	李鉉	이현			全州 李	湖山君	安東權氏成化譜	1	33	a
E102780	安琯	안관			順興 安	參奉	安東權氏成化譜	1	33	a
E104315	洪興祖	홍흥조			南陽 洪	司正	安東權氏成化譜	1	33	a
E104317	崔允亨	최윤형			全州 崔		安東權氏成化譜	1	33	a
E104323	李善生	이선생			全州 李	茂林君	安東權氏成化譜	1	33	a
E104325	安慶會	안경회			順興 安	監察	安東權氏成化譜	1	33	a
E104326	洪繼童	홍계동	洪繼重		南陽 洪	 	安東權氏成化譜	1	33	a
E104331	李思恥	이사치			陽城 李	判事	安東權氏成化譜	1	33	a
E104332	李養正	이양정			陽城 李	上護軍	安東權氏成化譜	1	33	a
E104336	禹埈				丹陽 禹	院正	安東權氏成化譜	1	33	a
E104338	鄭自周	정자주			海州 鄭	判官	安東權氏成化譜	1	33	a
E202574	尹從生	윤종생			坡平 尹	 	安東權氏成化譜	1	33	a
E401317	洪興善	홍흥선			南陽 洪	司正	安東權氏成化譜	1	33	a
E401318	洪矩	홍구			南陽 洪	典書	安東權氏成化譜	1	33	a
E402282	李沃	이옥			陽城 李	留后	安東權氏成化譜	1	33	a
E501372	崔孝基	최효기			全州 崔	忠贊衛	安東權氏成化譜	1	33	a
E902185	李蒙	이몽			陽城 李	司正	安東權氏成化譜	1	33	a
EB02127	柳[雨+染]				文化 柳	護軍	安東權氏成化譜	1	33	a
970ec3ff-2144-429c-af20-437940cad10e	李乾				陽城 李		安東權氏成化譜	1	33	b
a38ab07b-322c-4ce1-b1fb-acf8022ca9f7	李坤				陽城 李		安東權氏成化譜	1	33	b
a807fa94-0fe2-4752-9736-4b4dca0d05b9	朴松廿						安東權氏成化譜	1	33	b
E100326	金嚴				永同 金		安東權氏成化譜	1	33	b
E101374	崔士康	최사강	崔士剛		全州 崔	贊成	安東權氏成化譜	1	33	b
E101412	李希振	이희진				別提	安東權氏成化譜	1	33	b
E101421	崔孝忠	최효충			全州 崔	主簿	安東權氏成化譜	1	33	b
E101424	薛誠	설성	薛成		淳昌 薛	府使	安東權氏成化譜	1	33	b
E101426	李世芬	이세방	李世芳		全義 李	經歷	安東權氏成化譜	1	33	b
E101428	崔孝良	최효량			全州 崔	司正	安東權氏成化譜	1	33	b
E101432	錦城大君		李瑜		全州 李		安東權氏成化譜	1	33	b
E102301	李重元	이중원			陽城 李	縣監	安東權氏成化譜	1	33	b
E102358	鄭佸	정괄			東萊 鄭	僉知	安東權氏成化譜	1	33	b
E104342	李世疇	이서주	李敍疇		禮安 李	縣監	安東權氏成化譜	1	33	b
E201883	金元老	김수조	金守祖		延安 金	 	安東權氏成化譜	1	33	b
E301222	李重連	이중련			陽城 李	監察	安東權氏成化譜	1	33	b
E601635	李師衍	이사연	李師演		驪興 李		安東權氏成化譜	1	33	b
E701279	李叔禧	이익희	李益禧		全義 李		安東權氏成化譜	1	33	b
E701552	金信	김임	金任		慶州 金		安東權氏成化譜	1	33	b
E803883	韓謹	한근			淸州 韓		安東權氏成化譜	1	33	b
a2a83419-53e0-4f7d-b2b8-e7d867f16d60	尹遇				咸安 尹		安東權氏成化譜	1	34	a
c507f87c-ee2e-49f4-9555-af996d706b8a	尹逅				咸安 尹		安東權氏成化譜	1	34	a
E101439	柳垓					上護軍	安東權氏成化譜	1	34	a
E101450	崔孝順	최효순			全州 崔	 	安東權氏成化譜	1	34	a
E101452	姜徯	강혜			晋州 姜		安東權氏成化譜	1	34	a
E103183	李承呂	이승려			陽城 李	通贊	安東權氏成化譜	1	34	a
E104343	李思謹	이사근			陽城 李	牧使	安東權氏成化譜	1	34	a
E104344	李[艸+基]	이기			陽城 李	錄事	安東權氏成化譜	1	34	a
E104346	洪處康	홍처강				 	安東權氏成化譜	1	34	a
E104347	李希宗	이희종			陽城 李	司直	安東權氏成化譜	1	34	a
E104349	李俊善	이준선				大卿	安東權氏成化譜	1	34	a
E104351	柳嗣宗	유사종				 	安東權氏成化譜	1	34	a
E104352	李蒕	이온			陽城 李	將仕郎	安東權氏成化譜	1	34	a
E104353	李承周				陽城 李	進士	安東權氏成化譜	1	34	a
E203279	崔漢望	최한망			水原 崔		安東權氏成化譜	1	34	a
E204183	尹起畎		尹起畝		咸安 尹	判事	安東權氏成化譜	1	34	a
E805869	李熙	이희			陽城 李		安東權氏成化譜	1	34	a
E903296	李承召	이승소			陽城 李	判書	安東權氏成化譜	1	34	a
EC01277	李孟思	이맹사			全義 李		安東權氏成化譜	1	34	a
E104363	李嗣宗	이사종			慶州 李		安東權氏成化譜	1	34	b
E104364	李蕩	이탕			陽城 李	司勇	安東權氏成化譜	1	34	b
E104365	李希晳	이희석			陽城 李	 	安東權氏成化譜	1	34	b
E104368	李希範	이희범			陽城 李	 	安東權氏成化譜	1	34	b
E104369	李希顔	이희안			陽城 李	生員	安東權氏成化譜	1	34	b
E104370	李希弼	이희필			陽城 李	生員	安東權氏成化譜	1	34	b
E104372	柳宗埈	유종준				 	安東權氏成化譜	1	34	b
E104373	李蓁	이진			陽城 李	司直	安東權氏成化譜	1	34	b
E104374	李承明	이승명			陽城 李	 	安東權氏成化譜	1	34	b
E104375	李承哲	이승철			陽城 李	 	安東權氏成化譜	1	34	b
E104377	金富孫						安東權氏成化譜	1	34	b
E104379	李順之	이순지				 	安東權氏成化譜	1	34	b
E104380	李貴老	이실로				 	安東權氏成化譜	1	34	b
E104381	李貞老	이정로				 	安東權氏成化譜	1	34	b
E104383	李蔭	이음			陽城 李	大卿	安東權氏成化譜	1	34	b
E104388	宋㽔	송유				 	安東權氏成化譜	1	34	b
E104389	宋皇	송황				司正	安東權氏成化譜	1	34	b
E201297	楊億	양억			淸州 楊		安東權氏成化譜	1	34	b
E100071	辛叔?	신숙거			寧越 辛		安東權氏成化譜	1	35	a
E100179	宋順年	송순년			市津 宋	監察	安東權氏成化譜	1	35	a
E104397	金孟猷	김맹유			安東 金	判事	安東權氏成化譜	1	35	a
E104399	張俁	장우				監察	安東權氏成化譜	1	35	a
E104401	金蕐	김화				佐郞	安東權氏成化譜	1	35	a
E104403	張承良	장승량				大護軍	安東權氏成化譜	1	35	a
E104404	洪永忠	홍영충			南陽 洪		安東權氏成化譜	1	35	a
E104406	辛永孫	신영손			寧越 辛	觀察	安東權氏成化譜	1	35	a
E104409	辛仲琚	신중거			寧越 辛	持平	安東權氏成化譜	1	35	a
E104414	李思任	이사임			陽城 李	中樞	安東權氏成化譜	1	35	a
E104416	申命之	신명지			殷豊 申	郡事	安東權氏成化譜	1	35	a
E104418	潘孟江	반맹강			臣濟 潘	司正	安東權氏成化譜	1	35	a
E201875	金自壤	김자양			安東 金	郡守	安東權氏成化譜	1	35	a
E205133	李奎	이규	李圭		韓山 李		安東權氏成化譜	1	35	a
E502851	黃濟	황제			懷德 黃		安東權氏成化譜	1	35	a
E901437	尹沂	윤기			坡平 尹		安東權氏成化譜	1	35	a
E901930	辛季琚	신계거			寧越 辛	進士	安東權氏成化譜	1	35	a
EA02820	辛佰琚	신백거			寧越 辛	司直	安東權氏成化譜	1	35	a
EA04302	金自埥	김자정			安東 金	生員	安東權氏成化譜	1	35	a
EA04304	李徽	이미	李微		陽城 李	 	安東權氏成化譜	1	35	a
E000942	申春孫	신종손	申從孫		殷豊 申	 	安東權氏成化譜	1	35	b
E104420	申耉	신구			殷豊 申	 	安東權氏成化譜	1	35	b
E104422	黃碩卿	황석경				大護軍	安東權氏成化譜	1	35	b
E104423	申耆	신기			殷豊 申	 	安東權氏成化譜	1	35	b
E104430	李偁	이칭			陽城 李	縣監	安東權氏成化譜	1	35	b
E104432	李偲	이시			陽城 李	奉禮	安東權氏成化譜	1	35	b
E104433	李龜儕	이귀제			陽城 李	 	安東權氏成化譜	1	35	b
E200112	康自戒	강자계			信川 康	縣監	安東權氏成化譜	1	35	b
E900185	金效震	김효진			彦陽 金	縣監	安東權氏成化譜	1	35	b
E901160	金連壽	김연수			彦陽 金	生員	安東權氏成化譜	1	35	b
E901189	姜利溫	강이온			晋州 姜		安東權氏成化譜	1	35	b
E901329	具諴	구함			綾城 具	參奉	安東權氏成化譜	1	35	b
EA02816	李惇仁	이돈인	李墩仁		陽城 李	兵使	安東權氏成化譜	1	35	b
EB01421	朴元恭	박원공			密陽 朴		安東權氏成化譜	1	35	b
E000468	宋環周	송환주	宋環元		鎭川 宋	參奉	安東權氏成化譜	1	36	a
E100596	李孝幹	이효간			禮安 李	敎授	安東權氏成化譜	1	36	a
E104442	朴永保	박영부	朴永敷			進士	安東權氏成化譜	1	36	a
E104447	李綿	이면			星州 李	監察	安東權氏成化譜	1	36	a
E104448	李紬	이주			星州 李	縣監	安東權氏成化譜	1	36	a
E104449	李尹枝	이윤지			星州 李	別坐	安東權氏成化譜	1	36	a
E104452	李尹童	이윤동			星州 李		安東權氏成化譜	1	36	a
E104454	尹志夏	윤지하			楊州 尹	縣監	安東權氏成化譜	1	36	a
E104458	呂宗肅	여종숙			咸陽 呂	縣監	安東權氏成化譜	1	36	a
E104461	宋均	송균				郡守	安東權氏成化譜	1	36	a
E104462	宋繼興	송계흥				 	安東權氏成化譜	1	36	a
E104464	成熺	성희			昌寧 成	校理	安東權氏成化譜	1	36	a
E104466	南椅	남의				評事	安東權氏成化譜	1	36	a
E104468	成聃壽	성담수			昌寧 成	進士	安東權氏成化譜	1	36	a
E104470	李恂	이순				署令	安東權氏成化譜	1	36	a
E200858	呂孝輔	여효보			咸陽 呂	護軍	安東權氏成化譜	1	36	a
E201231	黃瓘	황관			長水 黃	生員	安東權氏成化譜	1	36	a
E205123	李垓	이해			韓山 李		安東權氏成化譜	1	36	a
E205354	權伸	권신			安東 權	進士	安東權氏成化譜	1	36	a
E401648	李堅基	이견기	李堅起		星州 李	參贊	安東權氏成化譜	1	36	a
E401649	李穗	이수			星州 李	同知摠制	安東權氏成化譜	1	36	a
E805801	呂允哲	여윤철			咸陽 呂		安東權氏成化譜	1	36	a
E806038	呂允傑	여윤걸			咸陽 呂		安東權氏成化譜	1	36	a
E900097	姜德裕	강덕유			晋州 姜	進士	安東權氏成化譜	1	36	a
E902214	成聃年	성담년			昌寧 成	典籍	安東權氏成化譜	1	36	a
EA02980	呂允秀	여윤수			咸陽 呂		安東權氏成化譜	1	36	a
EA03123	呂忠輔	여충보			咸陽 呂	監察	安東權氏成化譜	1	36	a
E102091	李宏植	이굉식			全義 李	縣監	安東權氏成化譜	1	36	b
E104472	李宜茂	이의무			德水 李	生員	安東權氏成化譜	1	36	b
E104475	崔塘	최당			大寧 崔	生員	安東權氏成化譜	1	36	b
E104478	成聃齡	성담령			昌寧 成	進士	安東權氏成化譜	1	36	b
E104487	李直幹	이직간			全義 李	正郞	安東權氏成化譜	1	36	b
E104490	李仲禧	이중희			全義 李	別坐	安東權氏成化譜	1	36	b
E104493	李種甫	이종보			星州 李	 	安東權氏成化譜	1	36	b
E300254	李釘堅	이정견			慶州 李		安東權氏成化譜	1	36	b
E303267	李孟禧	이맹희			全義 李	縣監	安東權氏成化譜	1	36	b
E802717	成聃命	성담명			昌寧 成		安東權氏成化譜	1	36	b
E901912	成俊	성준			昌寧 成	大司諫	安東權氏成化譜	1	36	b
E901914	成仲溫	성중온			昌寧 成		安東權氏成化譜	1	36	b
E901919	成季溫	성계온			昌寧 成	 	安東權氏成化譜	1	36	b
E902662	李季禧	이계희	李繼禧		全義 李	縣監	安東權氏成化譜	1	36	b
