biog_id	x姓名	name	generation	inferred_choronym
E904107	崔允庸	Ch'oe Yunyong	19	
E103516	崔允中	Ch'oe Yunjung	18	
E304886	崔在淵	Ch'oe Chaeyŏn	18	
E103440	崔湛	Ch'oe Tam	19	
EA00611	崔湛		19	
E305876	崔漳	Ch'oe Chang	18	
E808177	崔長生	Ch'oe Changsaeng	17	
E301537	崔長孫		21	
E201395	崔哲重		22	
E305795	崔正心	Ch'oe Chŏngsim	17	
E706043	崔直	Ch'oe Chik	18	
E305776	崔致江	Ch'oe Ch'igang	17	
EB03180	崔智臨	Ch'oe Chiim	20	
E203264	崔礩	Ch'oe Sŏkchŏn	20	
3d9f2f57-92a3-4ae0-b2a4-669cc384f3d8	崔忠宗		21	
EA00406	崔終同		20	
E501513	崔仲淸	Ch'oe Chungch'ŏng	19	
E900704	崔仲泉	Ch'oe Chungch'ŏn	19	
E401212	崔仲溫		17	
E701825	崔仲淹	Ch'oe Chungŏm	22	
E203472	崔仲元		19	
E402503	崔宙	Ch'oe Chu	18	
E100941	崔洙	Ch'oe Su	21	
EB04415	崔洙	Ch'oe Su	17	1
E301502	崔主孫	Ch'oe Chuson	20	
E301168	崔渚	Ch'oe Chŏ	19	
E901644	崔倬	Ch'oe T'ak	21	
E302251	崔滋	Ch'oe Cha	20	
E301034	崔子康	Ch'oe Chagang	19	
E301037	崔子寧		19	
E301535	崔自濱		20	
E302465	崔自汾	Ch'oe Chabun	19	
E302475	崔自淮	Ch'oe Chahoe	19	
E301544	崔自澴		20	
E305773	崔自江	Ch'oe Chagang	17	
E102285	崔自靖		18	
E301173	崔自閏	Ch'oe Chayun	20	
E301540	崔自泳	Ch'oe Chayŏng	20	
EB03301	崔宗泳	Ch'oe Chongyŏng	20	
E201743	崔㻁	Ch'oe Yŏn	19	
E200973	德源君	Yi Sŏ	20	
EA02370	丁漢生	Chŏng Hansaeng	19	
E000692	丁淑	Chŏng Suk	17	
E904959	丁曜	Chŏng Yo	18	
EA03834	丁以桂	Chŏng Igye	18	
E703786	丁以梓	Chŏng Sŏkp'il	18	
E104794	都繼潔	To Kyegyŏl	20	
E201949	都繼良	To Kyeryang	19	
E000174	都順孫	To Sunson	21	
D206511	方乞	Pang Kŏl	11	
E305875	方孝忠	Pang Hyoch'ung	18	
E305874	方致	Pang Ch'i	17	
E305872	方致之父		16	
E000707	房貴和	Pang Kwihwa	21	
E902112	房峻	Pang Chun	20	
E902113	房紹祖	Pang Sojo	21	
E200595	奉安恭		20	
E401003	奉珪	Pong Kyu	19	
E103039	奉末山	Pong Malsan	20	
E400978	奉寧僕	Pong Yŏngbok	18	
E103020	奉如山	Pong Yŏsan	20	
E103021	奉三山	Pong Samsan	20	
E204630	奉紳		18	
E102791	奉石柱	Pong Sŏkchu	20	
D401123	奉由仁	Pong Yuin	17	
E200039	奉元邦	Pong Anbang	18	
E401004	奉元良	Pong Wŏllyang	18	
E204632	奉允孝	Pong Yunhyo	19	
E204633	奉允忠	Pong Yunch'ung	19	
E103019	奉璋	Pong Chang	19	
EB01067	奉至	Pong Chi	20	
E300111	奉忠孝	Pong Ch'unghyo	20	
EA01147	鳳城君		21	
D401780	高安勝	Ko Ansŭng	17	
E100111	高克誠	Ko Kŭksŏng	23	
D401763	高呂	Ko Ryŏ	16	
E204860	高愼彥	Ko Sinŏn	18	
EA03443	高守禮	Ko Surye	21	
E203746	高台弼		19	
E304008	高台鼎	Ko T'aejŏng	21	
E900771	高台翼	Ko T'aeik	19	
EB03990	高益生	Ko Iksaeng	18	
E402239	高永壽	Ko Yŏngsu	17	
E201497	高志孫	Ko Chison	20	
D206610	恭愍王	Kong Minwang	15	
E101394	龜城君	Kwi Sŏnggun	22	
E204028	郭庇	Kwak Pi	18	
E204039	郭偲	Kwak Si	19	
E204025	郭承丘	Kwak Sŭnggu	19	
E104623	郭承球	Kwak Sŭnggu	21	
E204021	郭承倚	Kwak Sŭnggi	19	
E204016	郭承義	Kwak Sŭngŭi	19	
E204010	郭承振	Kwak Sŭngjin	19	
82f46e58-7236-406d-b43e-b0d2f68f3662	郭澄		19	
E302069	郭得常	Kwak Tŭksang	19	
EA02996	郭得康	Kwak Tŭkkang	20	
EB04290	郭德淵	Kwak Tŏgyŏn	16	1
E905047	郭汾	Kwak Pun	18	
EB04313	郭汾	Kwak Pun	17	1
EB04318	郭珪		19	1
E301628	郭弘	Kwak Hong	19	
E402369	郭極	Kwak Kŭk	17	
E304127	郭璘	Kwak Rin	20	
EB04315	郭璘	Kwak Rin	19	1
EA02997	郭仁堅	Kwak In'gyŏn	21	
EA03006	郭仁童	Kwak Insu	21	
EA03000	郭仁完	Kwak Inwan	21	
E206382	郭守直	Kwak Sujik	18	
E401997	郭樞	Kwak Ch'u	16	
E305780	郭思道	Kwak Sado	17	
EB00867	郭泰	Kwak T'ae	19	
E204029	郭僖	Kwak Hŭi	19	
09548905-b891-4399-88ec-fb09848e772f	郭雄		18	
E204042	郭庥	Kwak Hyu	18	
E401996	郭珣	Kwak Sun	17	
E201947	郭頤正		18	
E901525	郭義	Kwak Ŭi	19	
EB03295	郭吟	Kwak Ŭm	20	
EC00233	郭廕	Kwak Ŭm	18	
EB04326	郭瑛	Kwak Yŏng	19	
E204050	郭庸	Kwak Yong	18	
bcc7fa93-b36a-4bc0-9dd0-871f7e6723c5	郭永		19	
0ce64884-cbc1-4c1e-81ad-956304afecb6	郭惲		18	
EB04319	郭璋		19	
EB01718	郭致楨	Kwak Ch'ijŏng	19	
E103083	郭自安		20	
E902649	郭自安	Kwak Chaan	19	
EB04325	郭自安	Kwak Chaan	18	
EB04317	郭自容	Kwak Chayong	18	
EB04314	郭自完	Kwak Chawan	18	1
E901769	郭宗恂	Chŏng Chongsun	19	
7a00ba1c-ab88-42b6-8c93-360e0ed2f27a	韓[日+耆]		21	1
D206642	韓安邦	Han Anbang	15	
D206640	韓安海	Han Anhae	15	
D206641	韓安景	Han An'gyŏng	15	
E808106	韓八孫	Han P'alson	19	
E300421	韓堡	Han Po	20	
E103777	韓伯倫	Han Paengnyun	20	
E806256	韓曾	Han Chŭng	21	
EC00151	韓昌	Han Ch'ang	19	
E202332	韓琛	Han Ch'im	21	
E804566	韓忱	Han Ch'im	21	
78bef2b0-6078-42f6-ba7a-11270c069ebf	韓稱錘		22	
E104518	韓承舜		18	
1f7971b0-b1ea-4ee2-9850-9f6b36fc64a9	韓承源		21	
E804045	韓達	Han Tal	21	
E805552	韓惇	Han Ton	21	
EB00959	韓發	Han Pal	19	
E305823	韓福亭	Han Pokchŏng	16	
E808105	韓貴同	Han Kwidong	19	
E305817	韓好德	Han Hodŏk	17	
E700815	韓顥	Han Ho	20	
EA00277	韓亨元	Han Hyŏngwŏn	22	
E804455	韓恒	Han Hang	21	
E103829	韓厚倫	Han Huryun	20	
EC00999	韓懽	Han Hwan	21	
E300363	韓惠	Han Hye	18	
E202319	韓箕斗	Han Kidu	19	
E103775	韓季復	Han Kyebok	18	
E000689	韓迹	Han Chŏk	21	
E101752	韓繼程	Han Kyejŏng	19	
EA02810	韓繼純	Han Kyesun	20	
E300362	韓繼美	Han Kyemi	19	
E104065	韓繼善	Han Kyesŏn	20	
E300257	韓繼禧		19	1
E100940	韓繼胤	Han Kyeyun	19	
D206638	韓繼忠	Han Kyech'ung	14	
E902277	韓堅	Han Kyŏn	20	
E300843	韓健		19	
E401603	韓健	Han Kŏn	21	
E803688	韓澗	Han Han	21	
E901917	韓岊	Han Chŏl	20	
EA03511	韓玠	Kae	21	
E303166	韓瑾	Han Kŭn	21	
E305846	韓謹	Han Kŭn	17	
E803883	韓謹	Han Kŭn	21	
E103830	韓謹倫	Han Kŭllyun	20	
E305835	韓敬德	Han Kyŏngdŏk	18	
E305847	韓均	Han Kyun	17	
E305849	韓俊	Han Chun	17	
E103997	韓峻	Han Chun	20	
E202458	韓可堅	Han Kagyŏn	19	
E103791	韓黎	Han Ryŏ	19	
E305829	韓禮綱	Han Yegang	17	
EB04054	韓連	Han Ryŏn	21	
be117e50-a304-4b03-84e4-1c57260e6f56	韓連源		21	
E305816	韓倫	Han Ryun	16	
E202323	韓崙	Han Ryun	20	
E103794	韓茂	Han Mu	19	
E400649	韓孟復	Han Suk	18	
E305797	韓敏	Han Min	17	
E900137	韓明澮	Han Myŏnghoe	19	
E205399	韓明溍	Han Myŏngjin	19	
E305826	韓莫同		18	
D206589	韓寧	Han Nyŏng	15	
E900138	韓起	Han Ki	18	
EC01195	韓起同	Han Kidong	20	
E903199	韓洽	Han Hŭp	19	
E903286	韓千孫	Han Ch'ŏnson	20	
E901492	韓嶔	Han Kŭm	20	
E305845	韓權	Han Kwŏn	17	
E202244	韓確	Han Hwak	19	
E204232	韓瑞鳳	Han Sŏbong	19	
E205281	韓瑞龜	Han Sŏgwi	19	
E204397	韓瑞龍	Han Sŏryong	19	
E204858	韓閏	Han Yun	19	
E900879	韓山壽	Han Sansu	18	
E400984	韓尙桓	Han Sanghwan	17	
E402262	韓尙敬	Han Sanggyŏng	17	
E400478	韓尙質	Han Sangjil	17	
E202879	韓士价	Han Sagae	20	
EA01492	韓士武	Han Samu	20	
E803690	韓世補		22	
E803704	韓世祐	Han Seu	22	
E101756	韓壽龍	Han Suryong	20	
E502833	韓叔厚	Han Sukhu	21	
E103780	韓叔倫	Han Sungnyun	20	
E700662	韓順	Han Sun	20	
E103586	韓碩		19	
E103574	韓斯文	Han Samun	20	
E300256	韓斯信	Han Sasin	21	
E902274	韓天童	Han Ch'ŏndong	18	
E104069	韓珽	Han Chŏng	21	
E700824	韓頲	Han Chŏng	20	
E902134	韓萬孫	Han Manson	20	
E402346	韓穩	Han On	17	
E902659	韓晤		19	
E804480	韓晰	Han Hŭn	21	
E305796	韓孝弟	Han Hyoje	16	
E805416	韓孝孫		22	1
E903200	韓孝孫	Han Hyoson	20	
E305807	韓孝知	Han Hyoji	16	
E804489	韓忻	Han Pyŏn	21	
E305836	韓信綱	Han Sin'gang	17	
E804570	韓惺	Han Sŏng	21	
D402247	韓休	Han Hyu	17	
D402261	韓脩	Han Su	16	
E700797	韓頊	Han Uk	20	
E305825	韓叙		18	
E103357	韓敍倫	Han Sŏryun	20	
E804468	韓恂	Han Sun	21	
E104536	韓彦倫	Han Ŏllyun	20	
E103993	韓堰	Han Ŏn	20	
E902275	韓貽永	Han Iyŏng	19	
E100565	韓義	Han Ŭi	19	
E305824	韓義綱	Han Ŭigang	17	
E901017	韓穎	Han Yŏng	19	
E103576	韓永矴	Han Yŏngjŏng	18	
E103793	韓有倫	Han Yuryun	20	
E104050	韓堣	Han U	20	
E804084	韓禹昌	Han Uch'ang	22	
E305798	韓元孫	Han Wŏnson	18	
EA00240	韓悅	Han Yŏl	21	
E305840	韓允賔	Han Yunbin	16	
E305848	韓允富	Han Yunbu	16	
E305854	韓允良	Han Yullyang	16	
E305844	韓允正	Han Yunjŏng	16	
E100624	韓運	Han Un	21	
E803741	韓儹		21	
EB01164	韓長孫	Han Changson	20	
E305813	韓哲亭	Han Ch'ŏlchŏng	16	
E305856	韓致和	Han Ch'ihwa	17	
E000575	韓致亨	Han Ch'ihyŏng	20	
E103584	韓致禮	Han Ch'irye	20	
E000521	韓致良	Han Ch'iryang	21	
E305837	韓致仁	Han Ch'iin	18	
E401606	韓致仁	Han Ch'iin	20	
E103581	韓致義	Han Ch'iŭi	20	
E902007	韓致元	Han Ch'iwŏn	20	
E305855	韓致中	Han Ch'ijung	17	
E305832	韓智綱	Han Chigang	17	
E103604	韓忠常		20	
E103598	韓忠禮	Han Ch'ungnye	20	
E203197	韓忠仁	Han Ch'ungin	20	
E000022	韓忠信	Han Ch'ungsin	20	
E103592	韓忠義	Han Ch'ungŭi	20	
E103601	韓忠智	Han Ch'ungji	20	
E104522	韓終孫	Han Chongson	20	
E502831	韓仲厚	Han Chunghu	21	
E301394	韓仲倫	Han Chungnyun	20	
4ab4c827-096a-4165-9f1b-dca037b6759d	韓重中		21	
E201986	韓自方	Han Chabang	18	
EA03333	韓倧	Han Chong	21	
E202548	韓㠖	Han Ŭi	21	
E203517	韓㬢	Han Hŭi	21	
E302803	韓𥑇	Han Pu	19	
E102538	河伯達	Ha Paektal	20	
EB04092	河福山	Ha Poksan	19	1
E204998	河福生	Ha Poksaeng	19	
EA02745	河龜年	Ha Kwinyŏn	21	
E901410	河龜壽	Ha Kwisu	21	
EC01151	河浩	Ha Ho	19	
E401902	河逈	Ha Hyŏng	18	
E401477	河久	Ha Ku	18	
E904886	河砺	Ha Ryŏ	20	
E203856	河礪		19	
EB04091	河孟淳	Ha Maengsun	19	1
E302237	河孟湜	Ha Maengsik	19	
E905025	河孟秩	Ha Maengjil	18	
E807659	河慶	Ha Kyŏng	16	
E301841	河閏	Ha Yun	20	
E401856	河壽昌	Ha Such'ang	18	
E401855	河壽宗	Ha Sujong	18	
EA02744	河澍	Ha Chu	20	
EB04095	河悌明	Ha Chemyŏng	18	
EB04090	河孝明	Ha Hyomyŏng	18	1
EB04089	河演	Ha Yŏn	17	
EB04096	河友明	Ha Umyŏng	18	
E900506	河源	Ha Wŏn	19	
E401854	河徵	Ha Ching	17	
E900762	河秩石	Ha Ch'usŏk	19	
E104694	洪保正	Hong Pojŏng	20	
EB02999	洪忭	Hong Pyŏn	21	
E302482	洪伯涓	Hong Paegyŏn	19	
EC00428	洪曾	Hong Chŭng	17	
D402290	洪昌道	Hong Ch'angdo	16	
E300443	洪常	Hong Sang	23	
E202633	洪偁	Hong Ch'ing	19	
EC00426	洪疇	Hong Chu	17	
E104346	洪處康	Hong Ch'ŏgang	20	
EB01636	洪悰	Hong Chong	19	
EB02996	洪達孫		20	1
E000856	洪達廷		21	
EA04223	洪達宗	Hong Talchong	20	
E302212	洪道常	Hong Tosang	19	
EB02991	洪德從		19	
EA01517	洪淀	Hong Chŏng	20	
EB04167	洪淀	Hong Yŏn	18	
E302517	洪度	Hong To	21	
EC00427	洪度	Hong To	17	
D402279	洪鐸	Hong T'ak	15	
E402570	洪福邦	Hong Pokpang	17	
E201984	洪福昌	Hong Pokch'ang	18	
EB02938	洪福從	Hong Pokchong	19	
E807855	洪復	Hong Pok	17	
EB03022	洪復興	Hong Pokhŭng	18	
EB01613	洪剛	Hong Kang	18	
EB01704	洪桂	Hong Kye	20	
E900072	洪貴海	Hong Kwihae	19	
E301619	洪貴湖	Hong Kwiho	19	
EB04208	洪貴童	Hong Kwidong	17	1
E201655	洪貴演		20	
E900088	洪瀚	Hong Han	20	
E900073	洪浩	Hong Ho	20	
EB04118	洪賀孫	Hong Hason	18	
E306036	洪亨老	Hong Hyŏngno	17	
D402285	洪惠贊	Hong Hyech'an	16	
E401420	洪璣	Hong Ki	17	
bb2249f5-7bd6-43a4-8385-a621b0b8ad35	洪吉昌		21	
EB02947	洪吉從	Hong Kilchong	19	
E104701	洪季阜	Hong Kyebu	19	
E302483	洪季涓		19	
E000375	洪季庸		20	
E000413	洪繼常	Hong Kyesang	20	
E104326	洪繼童	Hong Kyedong	19	
6e16d7bd-677e-4ef6-a53d-b33d9e9b0894	洪繼庸		19	
E900409	洪繼元	Hong Kyewŏn	20	
E302471	洪繼宗	Hong Kyejong	19	
E202607	洪矜	Hong Kŭng	20	
E502985	洪景礪	Hong Kyŏngyŏ	22	
E502924	洪景霖	Hong Kyŏngnim	22	
E502976	洪景舟		22	
E000553	洪敬昌	Hong Kyŏngch'ang	21	
EB04123	洪敬孫	Hong Kyŏngson	18	
E000646	洪泂	Hong Hyŏng	21	
EB02939	洪九叙	Hong Kusŏ	20	
E905126	洪居安	Hong Kŏan	17	
E401318	洪矩	Hong Ku	17	
EB04173	洪俊	Hong Chun	19	
D402289	洪開道	Hong Kaedo	16	
EA01524	洪侃		21	1
EB04179	洪侃	Hong Kan	1	
E302498	洪克理		20	
E101173	洪克治	Hong Kŭkch'i	20	
E302497	洪克治		20	
E304889	洪寬		18	
E402306	洪寬	Hong Kwan	17	
E103641	洪利用	Hong Iyong	19	
E401423	洪良仲	Hong Chungnyang	18	
E000159	洪量	Hong Ryang	21	
EC01186	洪麟蹤		20	
D402314	洪倫	Hong Ryun	17	
E401426	洪耄	Hong Mo	19	
E104687	洪孟阜	Hong Maengbu	19	
E203878	洪敏孫	Hong Minson	18	
E402643	洪溟	Hong Myŏng	17	
EB03001	洪慓		21	
E401667	洪奇	Hong Ki	17	
E302513	洪器	Hong Ki	21	
EB01779	洪洽		20	1
E400568	洪潛	Hong Cham	17	
EB00961	洪慶從	Hong Kyŏngjong	19	
EB03023	洪仁達	Hong Indal	21	
E301272	洪仁老	Hong Illo	18	
E502920	洪任	Hong Im	21	
EB01614	洪柔	Hong Yu	18	
E301150	洪汝剛	Hong Yŏgang	18	
E401054	洪汝恭	Hong Yŏgong	18	
E202855	洪汝簡	Hong Yŏgan	18	
E400994	洪汝溫	Hong Yŏon	18	
EB02977	洪瑞從	Hong Sŏjong	19	
EB04151	洪閏弼	Hong Yunp'il	19	
EB04131	洪閏德	Hong Yundŏk	19	
EB04150	洪閏輔	Hong Yunbo	19	
EB04130	洪閏善	Hong Yunsŏn	19	
E900408	洪閏溫	Hong Yunon	19	
EB04119	洪閏禧	Hong Yunhŭi	19	
EB04154	洪閏祐	Hong Yunu	19	
E304428	洪若忱	Hong Yakch'im	21	
E305992	洪若從	Hong Yakchong	17	
E304411	洪若彛	Hong Yagi	21	
E304418	洪若輶	Hong Yagyu	21	
E302805	洪若治		18	
EB04253	洪若治	Hong Yakch'i	17	
E304401	洪若衷	Hong Yakch'ung	21	
E304893	洪三山	Hong Samsan	18	
E103742	洪善文	Hong Sŏnmun	20	
EB04114	洪尙濱	Hong Sangbin	16	
EB04250	洪尙儉	Hong Sanggŏm	16	
E302524	洪尙江	Hong Sanggang	19	
EB04259	洪尙利	Hong Sangni	16	
EB04116	洪尙溥		16	
D402280	洪尙載	Hong Sangjae	16	
E590003	洪尙直	Hong Sangjik	16	
EB03021	洪涉	Hong Sŏp	18	
E202597	洪深		18	1
D402175	洪師範	Hong Sabŏm	16	
D402303	洪師普	Hong Sabo	16	
E302494	洪師悌	Hong Saje	18	
E302476	洪師錫		18	
D402313	洪師禹	Hong Sau	16	
D200005	洪師瑗	Hong Sawŏn	16	
E304444	洪湜	Hong Sik	20	
E900083	洪湜		20	1
E202635	洪士淳	Hong Sasun	20	
E701019	洪士浩	Hong Saho	20	
EC01185	洪守謙	Hong Sugyŏm	19	
E402305	洪叔		17	
E401053	洪叔阜	Hong Sukpu	19	
E402325	洪叔康	Hong Sukkang	17	
E402315	洪恕	Hong Sŏ	17	
E302486	洪順孫		20	
EB03000	洪順孫	Hong Sunson	20	
E900415	洪順元		20	
E101188	洪碩弼	Hong Sŏkp'il	21	
E101187	洪碩輔	Hong Sŏkpo	21	
E400093	洪四元	Hong Sawŏn	17	
E103748	洪泰山	Hong T'aesan	20	
E806443	洪泰山	Hong T'aesan	1	
E203621	洪泰孫	Hong T'aeson	21	
EB04153	洪悌孫	Hong Cheson	18	
E304446	洪汀	Hong Chŏng	20	
E100626	洪萬齡	Hong Mallyŏng	21	
EA04326	洪渭	Hong Wi	20	
E402450	洪希正	Hong Hŭijŏng	16	
E402050	洪希忠	Hong Hŭich'ung	17	
E706044	洪錫	Hong Sŏk	20	
E302499	洪係江		20	
E500827	洪係貞	Hong Kyejŏng	20	
EB01615	洪咸	Hong Ham	18	
E903044	洪顯廷	Hong Hyŏnjŏng	20	
EB01767	洪湘	Hong Sang	20	
EB01681	洪孝赤	Hong Hyojŏk	18	
E205395	洪孝達	Hong Hyodal	21	
D200011	洪孝康	Hong Kyegang	17	
E104728	洪孝理	Hong Hyori	19	
EB01571	洪孝男	Hong Hyonam	19	
EB01572	洪孝生	Hong Hyosaeng	19	
E000302	洪孝孫		21	
E302484	洪孝孫	Hong Hyoson	21	
EB04145	洪孝孫	Hong Hyoson	18	
E103215	洪孝同	Hong Hyosŏng	20	
E104729	洪孝瑛	Hong Hyoyŏng	19	
E903983	洪忻		21	1
E000815	洪性剛	Hong Sŏnggang	20	
EB02978	洪性孫	Hong Sŏngson	20	
E202682	洪興	Hong Hŭng	19	
E401317	洪興善	Hong Hŭngsŏn	18	
E104315	洪興祖	Hong Hŭngjo	18	
EB04168	洪休	Hong Hyu	19	
E901226	洪恂	Hong Sun	19	
E102967	洪循性	Hong Sunsŏng	19	
EB02956	洪演孫		20	
D401077	洪彦博	Hong Ŏnbak	15	
EB01635	洪燕山	Hong Yŏnsan	18	
EB01650	洪燕水	Hong Yŏnsu	18	
EB01667	洪燕雨	Hong Yŏnu	18	
EB01764	洪洋	Hong Yang	20	
E900756	洪陽生	Hong Yangsaeng	18	
D301274	洪彛	Hong I	17	
E305674	洪益誠	Hong Iksŏng	18	
E103213	洪逸童	Hong Ildong	19	
E304452	洪義發	Hong Ŭibal	19	
E901261	洪義華	Hong Ŭihwa	19	
EB02994	洪義老	Hong Ŭiro	18	
E806464	洪義孫	Hong Ŭison	22	
E104571	洪億齡	Hong Ŏngnyŏng	21	
E103207	洪因	Hong In	18	
E402304	洪寅	Hong In	17	
EB04257	洪銀仝	Hong Ŭndong	18	
E300444	洪應	Hong Ŭng	19	
EA01306	洪永孝	Hong Yŏnghyo	20	
E104585	洪永智	Hong Yŏngji	20	
E104404	洪永忠	Hong Yŏngch'ung	20	
E305830	洪有	Hong Yu	18	
EC00223	洪有江	Hong Yugang	19	
E101186	洪有矩	Hong Yugu	20	
E301149	洪禹成	Hong Usŏng	19	
E104575	洪禹傅	Hong Ubu	19	
E302496	洪禹江		19	
E000347	洪禹明	Hong Umyŏng	20	
E104550	洪禹緖	Hong Usŏ	19	
E300004	洪元用	Hong Wŏnyong	18	
E202669	洪垣	Hong Hang	19	
E900735	洪允成	Hong Yunsŏng	20	
E302520	洪允澄	Hong Yunjing	20	
D200021	洪允康	Hong Yun'gang	17	
E302511	洪允清	Hong Yunch'ŏng	20	
E302519	洪允淑	Hong Yunsuk	20	
EB04190	洪允淑	Hong Yunsuk	18	
EC00449	洪載	Hong Chae	19	
E701032	洪瓚	Hong Chil	20	
E200062	洪澤	Hong T'aek	18	
EB04321	洪長倫		19	
E201942	洪眞敏	Hong Chinmin	18	
EC00243	洪之澤	Hong Chit'aek	18	
EB01594	洪直	Hong Chik	18	
E304449	洪沚	Hong Chi	20	
D206599	洪徵	Hong Ching	15	
EB02995	洪治	Hong Ch'i	19	
EB04166	洪陟	Hong Ch'ŏk	17	
EC01224	洪致敬	Hong Ch'igyŏng	21	
E900417	洪致元	Hong Ch'iwŏn	20	
EB04117	洪智	Hong Chi	17	
D200004	洪仲康	Hong Chunggang	17	
E200182	洪自恭	Hong Chagong	18	
EB04193	洪自河	Hong Chaha	19	
E200185	洪自儉	Hong Chahyŏng	18	
E200181	洪自良	Hong Charyang	18	
E200245	洪自讓	Hong Chayang	18	
E200084	洪自溫	Hong Chaon	18	
E104249	洪纘	Hong Ch'an	20	
E900412	洪纘元	Hong Ch'anwŏn	20	
E104551	洪㧞	Hong Wŏn	1	
EB04180	洪㱓	Hong Ryŏng	17	
E201210	黃保身	Hwang Posin	19	
E201133	黃蟾	Hwang Sŏm	21	
E000637	黃承祖		21	
E201820	黃承祖	Hwang Sŭngjo	20	
E201271	黃誠昌	Hwang Sŏngch'ang	21	
E201222	黃從兄	Hwang Chonghyŏng	20	
E401819	黃得純	Hwang Tŭksun	18	
E401820	黃得粹	Hwang Tŭksu	19	
b1b414bb-e936-4496-beb3-51431a866b9f	黃仮		19	
E305706	黃革	Hwang Hyŏk	17	
E201256	黃恭兄	Hwang Konghyŏng	20	
E201231	黃瓘	Hwang Kwan	21	
E902294	黃浩	Hwang Ho	21	
E201268	黃脊	Hwang Sin	20	
E103692	黃季粹	Hwang Kyesu	19	
E201428	黃季叔	Hwang Kyesuk	19	
E305871	黃季孫	Hwang Kyeson	17	
E305870	黃季同	Hwang Kyedong	17	
E502851	黃濟	Hwang Che	21	
E201234	黃瑾	Hwang Kŭn	21	
E200844	黃謹昌	Hwang Kŭnch'ang	21	
EA03436	黃溍	Hwang Chin	20	
E201244	黃璡	Hwang Chin	21	
E201242	黃敬兄	Hwang Kyŏnghyŏng	20	
E201259	黃琚		21	
E100859	黃峻	Hwang Chun	19	
E401887	黃侃	Hwang Kan	16	
EA03441	黃潤	Hwang Yun	20	
E201180	黃事恭	Hwang Sagong	20	
E201200	黃事敬	Hwang Sagyŏng	20	
E201117	黃事親	Hwang Sach'in	20	
E201138	黃事賢	Hwang Sahyŏn	20	
E201177	黃事孝	Hwang Sahyo	21	
E201162	黃事兄	Hwang Sahyŏng	20	
E201129	黃事長	Hwang Sajang	20	
E201166	黃事忠	Hwang Sach'ung	20	
E201183	黃事尊	Hwang Sajon	20	
E201264	黃守身	Hwang Susin	19	
E305936	黃叔貢	Hwang Sukkwi	18	
E204193	黃淑	Hwang Suk	20	
E401893	黃淑	Hwang Suk	17	
E201818	黃淑中	Hwang Sukchung	19	
E104422	黃碩卿	Hwang Sŏkkyŏng	20	
E305976	黃斯允	Hwang Sayun	18	
E201243	黃璲	Hwang Su	21	
E401895	黃天老	Hwang Ch'ŏllo	17	
E502838	黃汀	Hwang Chŏng	21	
E103693	黃沃錫	Hwang Oksŏk	20	
E401898	黃希老	Hwang Hŭiro	17	
E305756	黃熙卿	Hwang Hŭigyŏng	17	
E201094	黃喜	Hwang Hŭi	18	
EC04001	黃諴昌		21	
E305974	黃孝誠	Hwang Hyosŏng	17	
EC00567	黃孝禮	Hwang Hyorye	19	
EA03440	黃孝良	Hwang Hyoryang	21	
EA03439	黃孝善	Hwang Hyosŏn	21	
EC00591	黃孝智	Hwang Hyoji	19	
E401888	黃修	Hwang Su	17	
E201257	黃頊	Hwang Uk	21	
E301471	黃義軒	Hwang Ŭihŏn	19	
E103694	黃殷錫	Hwang Ŭnsŏk	20	
E201215	黃友兄	Hwang Uhyŏng	20	
E305867	黃有智	Hwang Yuji	16	
E902291	黃裕	Hwang Yu	20	
E401823	黃淵	Hwang Yŏn	18	
EC02481	黃允利	Hwang Yulli	19	
E401818	黃允奇	Hwang Yun'gi	17	
E203468	黃允元		18	
E201233	黃瓚	Hwang Ch'an	21	
E902295	黃沼		21	
EB04102	黃沚	Hwang Chi	21	1
E203736	黃芷		20	
E201099	黃致身	Hwang Ch'isin	19	
E902290	黃子厚	Hwang Chahu	19	
E305869	黃自中	Hwang Chajung	17	
EA04131	黃自中	Hwang Chajung	21	
E700883	吉仁種	Kil Injong	20	
E102839	吉修	Kil Su	19	
D807910	姜	Kang	1	
D807913	姜		16	
E200670	姜安福	Kang Anbok	19	
EB03091	姜安壽	Kang Ansu	18	
E103999	姜策	Kang Ch'aek	18	
D206483	姜昌貴	Kang Ch'anggwi	13	
E807977	姜籌	Kang Chu	16	
EA00620	姜處孝		19	
E202853	姜岱	Kang Tae	19	
E807978	姜帶生	Kang Taesaeng	17	
E900097	姜德裕	Kang Tŏgyu	20	
E203918	姜非龍	Kang Piryong	18	
E305922	姜圭	Kang Kyu	18	
E100156	姜龜孫	Kang Kwison	20	
EB00509	姜貴孫	Kang Kwison	21	
E808064	姜漢憐	Kang Hallyŏn	17	
EC00192	姜好德	Kang Hodŏk	17	
EC00193	姜好善	Kang Hosŏn	17	
D206777	姜和寶	Kang Hwabo	15	
E203106	姜和纘	Kang Ich'an	20	
E502286	姜鶴孫	Kang Hakson	21	
EB04104	姜淮伯	Kang Hoebaek	17	
D808044	姜淮季	Kang Hoegye	16	
E808038	姜淮叔	Kang Hoesuk	16	
E808025	姜淮順	Kang Hoesun	16	
E808019	姜淮仲	Kang Hoejung	17	
EB01931	姜徽	Kang Hwi	19	
E305759	姜繼童	Kang Kyedong	18	
E301161	姜繼祖	Kang Kyejo	20	
E802662	姜金錫		22	
