kind	severity	message	ids	names	vol	leaf	side
generation-repair	note	張賢孫 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E903408	張賢孫	1	38	a
generation-repair	note	洪萬齡 was moved down 3 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E100626	洪萬齡	1	38	b
generation-repair	note	洪億齡 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E104571	洪億齡	1	38	b
generation-repair	note	洪義孫 was moved down 3 generations (to 22) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E806464	洪義孫	1	38	b
generation-repair	note	辛祖義 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E806644	辛祖義	1	38	b
generation-repair	note	尹[石+廉] was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	816532e4-eaed-42cb-8b14-6f5ee2c57058	尹[石+廉]	1	39	a
generation-repair	note	尹師路 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E104640	尹師路	1	39	a
generation-repair	note	尹師有 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E104644	尹師有	1	39	a
generation-repair	note	尹師淵 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E104648	尹師淵	1	39	a
generation-repair	note	尹師孟 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E104651	尹師孟	1	39	a
generation-repair	note	尹礇 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E205571	尹礇	1	39	a
generation-repair	note	尹礪 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E206434	尹礪	1	39	a
generation-repair	note	尹師夏 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E401444	尹師夏	1	39	a
generation-repair	note	尹垠 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E401445	尹垠	1	39	a
generation-repair	note	尹磻 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E806681	尹磻	1	39	a
generation-repair	note	尹師晳 was moved down 2 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E904096	尹師晳	1	39	a
generation-repair	note	尹師華 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA00379	尹師華	1	39	a
generation-repair	note	尹磷 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EA02735	尹磷	1	39	a
generation-repair	note	金言愼 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EB03071	金言愼	1	39	a
generation-repair	note	金琚 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EC00536	金琚	1	39	a
generation-repair	note	李喜孫 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EC00549	李喜孫	1	39	a
generation-repair	note	尹羽 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EC02118	尹羽	1	39	a
generation-repair	note	尹砥 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	b0571644-e72b-4430-893c-69d5f67c9bb8	尹砥	1	39	a
generation-repair	note	尹磪 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	b16a5fa3-3108-45fd-aca6-f987a3ca28f5	尹磪	1	39	a
generation-repair	note	李孟淳 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E000801	李孟淳	1	39	b
generation-repair	note	南孝溫 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E101994	南孝溫	1	39	b
generation-repair	note	尹壎 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E104673	尹壎	1	39	b
generation-repair	note	洪保正 was moved down 2 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E104694	洪保正	1	39	b
generation-repair	note	李昌祖 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E104696	李昌祖	1	39	b
generation-repair	note	權漢生 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E104727	權漢生	1	39	b
generation-repair	note	金伋 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E206028	金伋	1	39	b
generation-repair	note	姜利仁 was moved down 2 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E206049	姜利仁	1	39	b
generation-repair	note	成顧 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E206227	成顧	1	39	b
generation-repair	note	洪叔阜 was moved down 1 generation (to 19) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E401053	洪叔阜	1	39	b
generation-repair	note	尹師點 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E901563	尹師點	1	39	b
generation-repair	note	許逕 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E902315	許逕	1	39	b
generation-repair	note	金偁 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EB03161	金偁	1	39	b
generation-repair	note	李仲淳 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E102288	李仲淳	1	40	a
generation-repair	note	辛福聃 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E902284	辛福聃	1	41	a
generation-repair	note	黃事孝 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E201177	黃事孝	1	41	b
generation-repair	note	許岩 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E203063	許岩	1	41	b
generation-repair	note	許崇 was moved down 3 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E502855	許崇	1	41	b
generation-repair	note	許峻 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E502878	許峻	1	41	b
generation-repair	note	許連 was moved down 3 generations (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E902301	許連	1	41	b
generation-repair	note	閔愷 was moved down 3 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E902303	閔愷	1	41	b
generation-repair	note	崔和美 was moved down 3 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E902305	崔和美	1	41	b
generation-repair	note	李長孫 was moved down 3 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E902307	李長孫	1	41	b
generation-repair	note	許迪 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E902318	許迪	1	41	b
generation-repair	note	李徵 was moved down 2 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E902321	李徵	1	41	b
generation-repair	note	李均 was moved down 3 generations (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E902323	李均	1	41	b
generation-repair	note	黃沚 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	EB04102	黃沚	1	41	b
generation-repair	note	朴根孫 was moved down 1 generation (to 21) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E000863	朴根孫	1	42	a
generation-repair	note	黃友兄 was moved down 1 generation (to 20) so that no recorded kin tie points upwards; the print itself gives no generation numbers.	E201215	黃友兄	1	42	a
